#Run,StartTime,StopTime,Delivered,Recorded
167676,2011-06-25 08:08:08.775686,2011-06-25 11:03:30.973702,8228475.36751,8025732.84733
167740,2011-06-25 23:02:00.437974,2011-06-25 23:42:03.512022,2715520.41504,2636000.12685
167746,2011-06-26 02:24:04.128821,2011-06-26 04:40:09.914421,9154446.60471,8973581.79338
167754,2011-06-26 07:37:32.878776,2011-06-26 07:56:36.088760,1246884.45067,1185029.17401
167784,2011-06-26 12:57:06.520428,2011-06-26 13:35:36.271212,2855513.26854,2151829.08612
167785,2011-06-26 13:37:34.941819,2011-06-26 13:41:04.919163,279530.503965,2611.04273005
167786,2011-06-26 13:42:03.916055,2011-06-26 14:50:06.808855,4686756.94553,4333801.47142
167807,2011-06-27 00:27:55.403737,2011-06-27 12:17:34.142937,45089672.9635,44108906.0424
167830,2011-06-27 12:17:50.831250,2011-06-27 20:22:44.358802,21899469.7167,21548051.3954
167898,2011-06-28 00:17:24.342070,2011-06-28 11:14:56.751926,42044940.8819,40993596.8351
167913,2011-06-28 11:15:19.736228,2011-06-28 14:06:01.964452,8277466.31371,8115482.79061
169810,2011-07-13 07:29:43.557518,2011-07-13 07:50:20.090766,1708.46133178,0.0
169811,2011-07-13 07:51:25.996698,2011-07-13 09:08:48.829082,5945.51677627,5646.66333024
169985,2011-07-14 14:45:08.712208,2011-07-14 15:22:05.139728,21328.3537756,422.282932711
169991,2011-07-14 15:23:00.532767,2011-07-14 15:35:27.118879,7078.52538377,4498.25321032
170000,2011-07-14 15:36:14.735469,2011-07-14 17:21:14.055789,53806.8375971,50725.9916508
170040,2011-07-14 22:32:15.826827,2011-07-15 00:51:04.928139,1868171.25992,1715022.26911
170044,2011-07-15 00:52:05.694953,2011-07-15 01:31:45.438185,475442.387931,465900.79323
170249,2011-07-16 17:14:49.320128,2011-07-16 20:32:21.374656,6958702.8149,6380565.58454
170255,2011-07-16 20:33:19.520250,2011-07-16 23:06:08.530938,4840080.47689,4693145.85401
170286,2011-07-17 02:36:26.550877,2011-07-17 03:53:02.721629,3153585.22464,2949936.64395
170292,2011-07-17 03:54:01.019446,2011-07-17 05:41:43.655478,4053233.03088,3707153.70154
170298,2011-07-17 05:42:27.553219,2011-07-17 06:59:03.723971,2698675.61469,2390129.46774
170303,2011-07-17 07:00:01.316011,2011-07-17 07:12:04.571307,421743.180419,239058.95853
170304,2011-07-17 07:13:16.338375,2011-07-17 08:10:49.299143,1932962.80612,1432255.60593
170348,2011-07-17 17:34:54.563132,2011-07-17 18:56:10.703676,5916290.60299,5562660.29067
170354,2011-07-17 19:00:17.780172,2011-07-17 21:00:03.671500,7754528.45881,7567666.02528
170376,2011-07-18 01:42:49.472356,2011-07-18 01:52:56.073572,712095.06031,230779.64273
170378,2011-07-18 01:53:58.927497,2011-07-18 01:59:25.558921,390143.904245,3850.2769658
170380,2011-07-18 02:00:28.165363,2011-07-18 02:11:21.428211,743590.811865,4903.81615244
170382,2011-07-18 02:12:16.810111,2011-07-18 04:16:19.340415,7645356.81055,7144078.66572
170396,2011-07-18 04:17:24.201523,2011-07-18 04:21:40.840499,269194.703295,2389.69741406
170397,2011-07-18 04:22:37.277641,2011-07-18 06:43:46.363849,7655209.06507,7120059.79336
170406,2011-07-18 06:44:31.119685,2011-07-18 07:50:14.027589,3218837.62259,3143626.86011
170452,2011-07-18 13:23:38.403058,2011-07-18 13:41:08.289778,1292251.49266,1199793.59603
170527,2011-07-18 20:18:44.187951,2011-07-18 20:40:07.382831,2001438.4013,1784947.25174
170722,2011-07-20 02:41:58.003183,2011-07-20 03:52:20.880879,5695807.11611,5586710.02175
170759,2011-07-20 10:50:07.560914,2011-07-20 12:58:50.061010,10801550.4698,10358946.7165
170826,2011-07-20 20:30:36.485721,2011-07-20 22:22:35.760729,8671480.66411,7936099.35534
170842,2011-07-20 22:23:34.450320,2011-07-21 00:39:16.905104,9129621.78515,8522156.16942
170854,2011-07-21 00:40:10.484484,2011-07-21 04:56:02.161412,14396169.5202,12546140.7072
170876,2011-07-21 05:00:22.596227,2011-07-21 08:20:37.966467,9491000.51482,9354855.18816
170896,2011-07-21 08:34:04.677339,2011-07-21 09:56:07.479515,3568392.8294,3501047.64923
170899,2011-07-21 09:58:30.737128,2011-07-21 10:30:47.194856,1346676.22753,1329833.71458
170901,2011-07-21 10:39:36.026188,2011-07-21 11:56:35.527756,2907865.67227,2867313.84878
171050,2011-07-22 12:27:50.877098,2011-07-22 16:30:29.306282,20493073.8354,19510170.8553
171088,2011-07-22 16:46:50.290943,2011-07-22 16:54:13.576447,564848.245432,6.3850512089
171090,2011-07-22 16:55:17.871319,2011-07-22 17:01:31.164375,476722.521739,6.48371475225
171091,2011-07-22 17:02:23.911250,2011-07-22 17:59:10.210386,4009153.73757,3542314.12819
171098,2011-07-22 18:00:03.664614,2011-07-22 18:12:06.919910,850733.366029,95862.5362483
171102,2011-07-22 18:13:09.754759,2011-07-22 18:25:59.671687,893735.172009,444247.372272
171106,2011-07-22 18:26:58.019168,2011-07-22 20:24:23.925600,7544885.91512,7056462.46452
171116,2011-07-22 20:25:10.969054,2011-07-22 20:29:50.938846,308670.18215,28.7623657946
171117,2011-07-22 20:30:49.543178,2011-07-22 21:02:42.670090,1826970.21479,1728261.54611
171156,2011-07-23 00:01:05.063916,2011-07-23 04:41:26.582252,22374932.3458,19727769.7329
171178,2011-07-23 04:42:07.404576,2011-07-23 11:27:18.114848,24085951.2894,23573339.2694
171219,2011-07-23 16:24:50.333725,2011-07-23 17:11:06.700829,4384975.30537,4270305.62898
171274,2011-07-23 23:53:24.601935,2011-07-23 23:53:01.271119,3348189.04365,2291365.286
171282,2011-07-24 00:06:43.580486,2011-07-24 01:12:49.819206,6826365.85103,6598720.57234
171315,2011-07-24 03:41:20.790051,2011-07-24 04:50:10.344483,6746324.11193,6604178.14109
171369,2011-07-24 09:31:47.559981,2011-07-24 10:20:00.581165,4672059.64777,4555042.55094
171446,2011-07-24 22:15:24.617410,2011-07-25 03:30:45.909186,27874147.8957,27483197.4416
171484,2011-07-25 06:00:51.593831,2011-07-25 08:27:03.980647,14105207.1454,13878563.7801
171578,2011-07-25 20:25:40.542116,2011-07-26 02:28:51.524260,25482336.3632,25117336.3139
171812,2011-07-27 01:34:39.476353,2011-07-27 04:03:35.178881,14469634.0078,14126406.7779
171875,2011-07-27 15:18:26.145297,2011-07-27 15:30:06.069777,1365997.41091,587566.954422
171876,2011-07-27 15:31:08.414658,2011-07-27 19:12:23.648962,21365704.2876,19414719.0226
171879,2011-07-27 19:13:00.239912,2011-07-27 19:56:56.622120,3722001.81186,3206839.28699
171880,2011-07-27 19:57:45.959663,2011-07-27 21:46:38.588143,8610726.22349,6115860.61785
171890,2011-07-27 22:01:08.269801,2011-07-27 22:30:18.081001,2178441.9073,1102651.96447
171895,2011-07-27 22:38:06.384321,2011-07-27 23:09:12.849601,2291579.46854,1683457.41431
171897,2011-07-27 23:09:59.494501,2011-07-28 02:40:44.796773,13999212.3246,13464120.43
171921,2011-07-28 07:56:53.556082,2011-07-28 08:41:36.599922,5135286.13132,4060412.70266
